Date,event,sex,Time,Wind,Auto,Athlete,Nationality,time_s,time_m,time_h,time_norm,time_male_norm,distance,record,speed,partial_distance,percent_distance,year,decade,decade_best
2008-06-06,5000,w,00:14:11,NA,NA,Tirunesh Dibaba (ETH),NA,851.15,14.1858333333333,0.236430555555556,1.00535068862063,1.12681370472358,5000,755.36,5.87440521647183,4437.29072431416,88.7458144862833,2008,2000,TRUE
2020-10-07,5000,w,00:14:06,NA,NA,Letesenbet Gidey (ETH),NA,846.62,14.1103333333333,0.235172222222222,1,1.12081656428723,5000,755.36,5.90583732961659,4461.03328529919,89.2206657059838,2020,2020,TRUE
1908-07-24,marathon,m,02:55:18,NA,NA,Johnny Hayes,United States,10518.4,175.306666666667,2.92177777777778,1.44107411974243,1.44107411974243,42195,7299,4.01154167934287,29280.2427175236,69.39268329784,1908,1900,FALSE
1909-01-01,marathon,m,02:52:45,NA,NA,Robert Fowler,United States,10365.4,172.756666666667,2.87927777777778,1.42011234415673,1.42011234415673,42195,7299,4.07075462596716,29712.4380149343,70.4169641306655,1909,1900,FALSE
1909-02-12,marathon,m,02:46:52,NA,NA,James Clark,United States,10012.8,166.88,2.78133333333333,1.3718043567612,1.3718043567612,42195,7299,4.21410594439118,30758.7592881112,72.8966922339406,1909,1900,FALSE
1909-05-08,marathon,m,02:46:04,NA,NA,Albert Raines,United States,9964.6,166.076666666667,2.76794444444444,1.36520071242636,1.36520071242636,42195,7299,4.23449009493607,30907.5432029384,73.2493025309596,1909,1900,FALSE
1909-05-26,marathon,m,02:42:31,NA,NA,Henry Barrett,United Kingdom,9751,162.516666666667,2.70861111111111,1.3359364296479,1.3359364296479,42195,7299,4.32724848733463,31584.5867090555,74.8538611424469,1909,1900,FALSE
1909-08-31,marathon,m,02:40:34,NA,NA,Thure Johansson,Sweden,9634.2,160.57,2.67616666666667,1.31993423756679,1.31993423756679,42195,7299,4.37970978389487,31967.5017126487,75.7613501899483,1909,1900,TRUE
1913-05-12,marathon,m,02:38:16,NA,NA,Harry Green,United Kingdom,9496.2,158.27,2.63783333333333,1.30102753801891,1.30102753801891,42195,7299,4.44335628988437,32432.0575598661,76.8623238769192,1913,1910,FALSE
1913-05-31,marathon,m,02:36:06,NA,NA,Alexis Ahlgren,Sweden,9366.6,156.11,2.60183333333333,1.2832716810522,1.2832716810522,42195,7299,4.50483633335469,32880.8003971559,77.9258215360963,1913,1910,TRUE
1914-11-29,marathon,m,02:38:00,NA,NA,Umberto Blasi,Italy,9480.8,158.013333333333,2.63355555555556,1.29891765995342,1.29891765995342,42195,7299,4.45057379124125,32484.7381022699,76.9871740781369,1914,1910,FALSE
1920-08-22,marathon,m,02:32:35,NA,NA,Hannes Kolehmainen,Finland,9155.8,152.596666666667,2.54327777777778,1.25439101246746,1.25439101246746,42195,7299,4.60855414054479,33637.8366718364,79.7199589331353,1920,1920,FALSE
1925-10-12,marathon,m,02:29:01,NA,NA,Albert Michelsen,United States,8941.8,149.03,2.48383333333333,1.22507192766132,1.22507192766132,42195,7299,4.71884855398242,34442.8755955177,81.6278601623834,1925,1920,TRUE
1929-07-05,marathon,m,02:30:57,NA,NA,Harry Payne,United Kingdom,9057.6,150.96,2.516,1.24093711467324,1.24093711467324,42195,7299,4.65851881293058,34002.5288155803,80.5842607313195,1929,1920,FALSE
1935-03-21,marathon,m,02:26:14,NA,NA,Sohn Kee-chung,Japanese Korea,8774,146.233333333333,2.43722222222222,1.20208247705165,1.20208247705165,42195,7299,4.80909505356736,35101.5847959881,83.1889674036927,1935,1930,TRUE
1935-03-31,marathon,m,02:27:49,NA,NA,Fusashige Suzuki,Japan,8869,147.816666666667,2.46361111111111,1.21509795862447,1.21509795862447,42195,7299,4.75758259104747,34725.5953320555,82.2978915323035,1935,1930,FALSE
1935-04-03,marathon,m,02:26:44,NA,NA,Yasuo Ikenaka,Japan,8804,146.733333333333,2.44555555555556,1.20619262912728,1.20619262912728,42195,7299,4.79270786006361,34981.9746706043,82.9054975011358,1935,1930,FALSE
1935-11-03,marathon,m,02:26:42,NA,NA,Sohn Kee-chung,Japanese Korea,8802,146.7,2.445,1.2059186189889,1.2059186189889,42195,7299,4.79379686434901,34989.9233128834,82.9243353783231,1935,1930,FALSE
1947-04-19,marathon,m,02:25:39,NA,NA,Suh Yun-bok,Korea,8739,145.65,2.4275,1.19728729963009,1.19728729963009,42195,7299,4.82835564709921,35242.1678681771,83.5221421215242,1947,1940,TRUE
1952-06-14,marathon,m,02:20:42,NA,NA,Jim Peters,United Kingdom,8442.2,140.703333333333,2.34505555555556,1.15662419509522,1.15662419509522,42195,7299,4.9981047594229,36481.1666390277,86.4585060766151,1952,1950,FALSE
1953-06-13,marathon,m,02:18:40,NA,NA,Jim Peters,United Kingdom,8320.4,138.673333333333,2.31122222222222,1.13993697766817,1.13993697766817,42195,7299,5.07127061198981,37015.2041969136,87.7241478775059,1953,1950,FALSE
1953-10-04,marathon,m,02:18:34,NA,NA,Jim Peters,United Kingdom,8314.8,138.58,2.30966666666667,1.13916974928072,1.13916974928072,42195,7299,5.07468610189061,37040.1338576995,87.783229903305,1953,1950,FALSE
1954-06-26,marathon,m,02:17:39,NA,NA,Jim Peters,United Kingdom,8259.4,137.656666666667,2.29427777777778,1.13157966844773,1.13157966844773,42195,7299,5.10872460469283,37288.580889653,88.3720367096884,1954,1950,FALSE
1956-08-12,marathon,m,02:18:04,NA,NA,Paavo Kotila,Finland,8284.8,138.08,2.30133333333333,1.1350595972051,1.1350595972051,42195,7299,5.09306199304751,37174.2594872538,88.101100811124,1956,1950,FALSE
1958-08-24,marathon,m,02:15:17,NA,NA,Sergei Popov,Soviet Union,8117,135.283333333333,2.25472222222222,1.11207014659542,1.11207014659542,42195,7299,5.19834914377233,37942.7504003942,89.9223851176543,1958,1950,TRUE
1960-09-10,marathon,m,02:15:16,NA,NA,Abebe Bikila,Ethiopia,8116.2,135.27,2.2545,1.11196054254007,1.11196054254007,42195,7299,5.19886153618689,37946.4903526281,89.9312486138833,1960,1960,FALSE
1963-02-17,marathon,m,02:15:15,NA,NA,Toru Terasawa,Japan,8115.8,135.263333333333,2.25438888888889,1.1119057405124,1.1119057405124,42195,7299,5.19911777027527,37948.3606052392,89.9356810172749,1963,1960,FALSE
1963-06-15,marathon,m,02:14:28,NA,NA,Leonard Edelen,United States,8068,134.466666666667,2.24111111111111,1.10535689820523,1.10535689820523,42195,7299,5.22992067426872,38173.1910014874,90.4685176003966,1963,1960,FALSE
1963-07-06,marathon,m,02:14:43,NA,NA,Brian Kilby,United Kingdom,8083,134.716666666667,2.24527777777778,1.10741197424305,1.10741197424305,42195,7299,5.22021526660893,38102.3512309786,90.3006309538538,1963,1960,FALSE
1964-06-13,marathon,m,02:13:55,NA,NA,Basil Heatley,United Kingdom,8035,133.916666666667,2.23194444444444,1.10083573092204,1.10083573092204,42195,7299,5.25140012445551,38329.9695084007,90.8400746733043,1964,1960,FALSE
1964-10-21,marathon,m,02:12:11,NA,NA,Abebe Bikila,Ethiopia,7931.2,132.186666666667,2.20311111111111,1.08661460474038,1.08661460474038,42195,7299,5.3201281016744,38831.6150141214,92.0289489610652,1964,1960,FALSE
1965-06-12,marathon,m,02:12:00,NA,NA,Morio Shigematsu,Japan,7920,132,2.2,1.08508014796547,1.08508014796547,42195,7299,5.32765151515152,38886.5284090909,92.1590909090909,1965,1960,FALSE
1967-12-03,marathon,m,02:09:36,NA,NA,Derek Clayton,Australia,7776.4,129.606666666667,2.16011111111111,1.06540622003014,1.06540622003014,42195,7299,5.42603261149118,39604.6120312741,93.8609125045008,1967,1960,FALSE
1969-05-30,marathon,m,02:08:33,NA,NA,Derek Clayton,Australia,7713.6,128.56,2.14266666666667,1.05680230168516,1.05680230168516,42195,7299,5.47020846297449,39927.0515712508,94.625077784692,1969,1960,TRUE
1970-07-23,marathon,m,02:09:28,NA,NA,Ron Hill,United Kingdom,7768.8,129.48,2.158,1.06436498150432,1.06436498150432,42195,7299,5.43134074760581,39643.3561167748,93.952734012975,1970,1970,FALSE
1974-01-31,marathon,m,02:09:12,NA,NA,Ian Thompson,United Kingdom,7752,129.2,2.15333333333333,1.06206329634196,1.06206329634196,42195,7299,5.44311145510836,39729.2705108359,94.156346749226,1974,1970,FALSE
1978-02-05,marathon,m,02:09:05,NA,NA,Shigeru So,Japan,7745.6,129.093333333333,2.15155555555556,1.06118646389916,1.06118646389916,42195,7299,5.44760896508986,39762.0978361909,94.2341458376369,1978,1970,TRUE
1980-04-26,marathon,m,02:09:01,NA,NA,Gerard Nijboer,Netherlands,7741,129.016666666667,2.15027777777778,1.0605562405809,1.0605562405809,42195,7299,5.45084614390906,39785.7260043922,94.2901433923266,1980,1980,FALSE
1981-12-06,marathon,m,02:08:18,NA,NA,Robert De Castella,Australia,7698,128.3,2.13833333333333,1.05466502260584,1.05466502260584,42195,7299,5.48129384255651,40007.96375682,94.8168355416991,1981,1980,FALSE
1984-10-21,marathon,m,02:08:05,NA,NA,Steve Jones,United Kingdom,7685,128.083333333333,2.13472222222222,1.0528839567064,1.0528839567064,42195,7299,5.49056603773585,40075.641509434,94.9772283669486,1984,1980,FALSE
1985-04-20,marathon,m,02:07:12,NA,NA,Carlos Lopes,Portugal,7632,127.2,2.12,1.04562268803946,1.04562268803946,42195,7299,5.52869496855346,40353.9445754717,95.6367924528302,1985,1980,FALSE
1988-04-17,marathon,m,02:06:50,NA,NA,Belayneh Dinsamo,Ethiopia,7610,126.833333333333,2.11388888888889,1.04260857651733,1.04260857651733,42195,7299,5.54467805519054,40470.6051248357,95.9132720105125,1988,1980,TRUE
1998-09-20,marathon,m,02:06:05,NA,NA,Ronaldo da Costa,Brazil,7565,126.083333333333,2.10138888888889,1.03644334840389,1.03644334840389,42195,7299,5.57766027759418,40711.34236616,96.4838070059484,1998,1990,FALSE
1999-10-24,marathon,m,02:05:42,NA,NA,Khalid Khannouchi,Morocco,7542,125.7,2.095,1.03329223181258,1.03329223181258,42195,7299,5.59466984884646,40835.4952267303,96.7780429594272,1999,1990,TRUE
2002-04-14,marathon,m,02:05:38,NA,NA,Khalid Khannouchi,United States,7538,125.633333333333,2.09388888888889,1.03274421153583,1.03274421153583,42195,7299,5.59763863093659,40857.1643672062,96.8293977182277,2002,2000,FALSE
2003-09-28,marathon,m,02:04:55,NA,NA,Paul Tergat,Kenya,7495,124.916666666667,2.08194444444444,1.02685299356076,1.02685299356076,42195,7299,5.62975316877919,41091.5683789193,97.3849232821881,2003,2000,FALSE
2007-09-30,marathon,m,02:04:26,NA,NA,Haile Gebrselassie,Ethiopia,7466,124.433333333333,2.07388888888889,1.02287984655432,1.02287984655432,42195,7299,5.65162068041789,41251.1793463702,97.7631931422448,2007,2000,FALSE
2008-09-28,marathon,m,02:03:59,NA,NA,Haile Gebrselassie,Ethiopia,7439,123.983333333333,2.06638888888889,1.01918070968626,1.01918070968626,42195,7299,5.67213335125689,41400.901330824,98.1180266164807,2008,2000,TRUE
2011-09-25,marathon,m,02:03:38,NA,NA,Patrick Makau,Kenya,7418,123.633333333333,2.06055555555556,1.01630360323332,1.01630360323332,42195,7299,5.68819088703154,41518.1052844432,98.3957940145592,2011,2010,FALSE
2013-09-29,marathon,m,02:03:23,NA,NA,Wilson Kipsang,Kenya,7403,123.383333333333,2.05638888888889,1.01424852719551,1.01424852719551,42195,7299,5.69971633121707,41602.2295015534,98.595164122653,2013,2010,FALSE
2014-09-28,marathon,m,02:02:57,NA,NA,Dennis Kimetto,Kenya,7377,122.95,2.04916666666667,1.01068639539663,1.01068639539663,42195,7299,5.71980479869866,41748.8552257015,98.9426596177308,2014,2010,FALSE
2018-09-16,marathon,m,02:01:39,NA,NA,Eliud Kipchoge,Kenya,7299,121.65,2.0275,1,1,42195,7299,5.78092889436909,42195,100,2018,2010,TRUE
1918-09-29,marathon,w,05:40:30,NA,NA,Marie-Louise Ledru,France,20430,340.5,5.675,2.5397812033814,2.79901356350185,42195,7299,2.06534508076358,15074.9537444934,35.726872246696,1918,1910,TRUE
1926-10-03,marathon,w,03:40:22,NA,NA,Violet Piercy,United Kingdom,13222,220.366666666667,3.67277777777778,1.64370959721532,1.81148102479792,42195,7299,3.19127212222054,23293.0952200877,55.2034487974588,1926,1920,TRUE
1963-12-16,marathon,w,03:37:07,NA,NA,Merry Lepper,United States,13027,217.116666666667,3.61861111111111,1.61946792640477,1.78476503630634,42195,7299,3.23904198971367,23641.7674829201,56.0297842941583,1963,1960,FALSE
1964-05-23,marathon,w,03:27:45,NA,NA,Dale Greig,United Kingdom,12465,207.75,3.4625,1.54960218796619,1.70776818742293,42195,7299,3.38507821901324,24707.6859205776,58.5559566787003,1964,1960,FALSE
1964-07-21,marathon,w,03:19:33,NA,NA,Mildred Sampson,New Zealand,11973,199.55,3.32583333333333,1.48843858776728,1.64036169338266,42195,7299,3.52417940365823,25722.9854673014,60.9621648709597,1964,1960,FALSE
1967-05-06,marathon,w,03:14:23,NA,NA,Maureen Wilton,Canada,11663,194.383333333333,3.23972222222222,1.44990054699155,1.59789012193451,42195,7299,3.61785132470205,26406.6968190003,62.582525936723,1967,1960,FALSE
1967-09-16,marathon,w,03:07:27,NA,NA,Anni Pede-Erdkamp,West Germany,11247.2,187.453333333333,3.12422222222222,1.39820984584784,1.54092341416632,42195,7299,3.75160039832136,27382.9313073476,64.8961519311473,1967,1960,TRUE
1970-02-28,marathon,w,03:02:53,NA,NA,Caroline Walker,United States,10973,182.883333333333,3.04805555555556,1.3641223272004,1.5033566241951,42195,7299,3.84534767155746,28067.1926546979,66.5178164585802,1970,1970,FALSE
1971-05-09,marathon,w,03:01:42,NA,NA,Elizabeth Bonner,United States,10902,181.7,3.02833333333333,1.35529587270015,1.49362926428278,42195,7299,3.87039075399009,28249.9821133737,66.9510181618052,1971,1970,FALSE
1971-09-19,marathon,w,02:55:22,NA,NA,Elizabeth Bonner,United States,10522,175.366666666667,2.92277777777778,1.30805569368473,1.44156733799151,42195,7299,4.01016916935944,29270.2247671545,69.368941265919,1971,1970,FALSE
1971-12-05,marathon,w,02:49:40,NA,NA,Cheryl Bridges,United States,10180,169.666666666667,2.82777777777778,1.26553953257086,1.39471160432936,42195,7299,4.14489194499018,30253.5663064833,71.6994106090373,1971,1970,FALSE
1973-12-02,marathon,w,02:46:36,NA,NA,Michiko Gorman,United States,9996,166.6,2.77666666666667,1.24266534062655,1.36950267159885,42195,7299,4.22118847539016,30810.4546818728,73.0192076830732,1973,1970,FALSE
1974-10-27,marathon,w,02:46:24,NA,NA,Chantal Langlacé,France,9984,166.4,2.77333333333333,1.24117354549975,1.3678586107686,42195,7299,4.22626201923077,30847.4864783654,73.1069711538462,1974,1970,FALSE
1974-12-01,marathon,w,02:43:54,NA,NA,Jacqueline Hansen,United States,9834.5,163.908333333333,2.73180555555556,1.222588264545,1.34737635292506,42195,7299,4.29050790584168,31316.4172047384,74.2183130814988,1974,1970,FALSE
1975-04-21,marathon,w,02:42:24,NA,NA,Liane Winter,West Germany,9744,162.4,2.70666666666667,1.2113376429637,1.33497739416358,42195,7299,4.33035714285714,31607.2767857143,74.9076354679803,1975,1970,FALSE
1975-05-03,marathon,w,02:40:15,NA,NA,Christa Vahlensieck,West Germany,9615.8,160.263333333333,2.67105555555556,1.19540029835903,1.31741334429374,42195,7299,4.38809043449323,32028.6720813661,75.9063208469394,1975,1970,FALSE
1975-10-12,marathon,w,02:38:19,NA,NA,Jacqueline Hansen,United States,9499,158.316666666667,2.63861111111111,1.18088015912481,1.30141115221263,42195,7299,4.44204653121381,32422.4976313296,76.8396673334035,1975,1970,FALSE
1977-05-01,marathon,w,02:35:15,NA,NA,Chantal Langlacé,France,9315.4,155.256666666667,2.58761111111111,1.15805569368473,1.2762570215098,42195,7299,4.52959615260751,33061.5223178822,78.3541232797303,1977,1970,FALSE
1977-09-10,marathon,w,02:34:47,NA,NA,Christa Vahlensieck,West Germany,9287.5,154.791666666667,2.57986111111111,1.15458727001492,1.27243458007946,42195,7299,4.54320323014805,33160.8403768506,78.5895020188425,1977,1970,FALSE
1978-10-22,marathon,w,02:32:29,NA,NA,Grete Waitz,Norway,9149.8,152.496666666667,2.54161111111111,1.13746892093486,1.25356898205234,42195,7299,4.61157620931605,33659.8947517979,79.7722354586985,1978,1970,FALSE
1979-10-21,marathon,w,02:27:32,NA,NA,Grete Waitz,Norway,8852.6,147.543333333333,2.45905555555556,1.10052212829438,1.21285107548979,42195,7299,4.76639631294761,34789.9266882046,82.4503535684432,1979,1970,TRUE
1980-02-03,marathon,w,02:31:23,NA,NA,Joan Benoit,United States,9083,151.383333333333,2.52305555555556,1.12916459472899,1.24441704343061,42195,7299,4.64549157767258,33907.4430254321,80.3589122536607,1980,1980,FALSE
1980-09-06,marathon,w,02:30:57,NA,NA,Patti Catalano,United States,9057.1,150.951666666667,2.51586111111111,1.12594480358031,1.24086861213865,42195,7299,4.658775987899,34004.4059356748,80.5887094102969,1980,1980,FALSE
1980-10-26,marathon,w,02:25:41,NA,NA,Grete Waitz,Norway,8741.3,145.688333333333,2.42813888888889,1.08668572849329,1.19760241128922,42195,7299,4.82708521615778,35232.8949927356,83.500165879217107,1980,1980,FALSE
1980-11-16,marathon,w,02:30:27,NA,NA,Joyce Smith,United Kingdom,9027,150.45,2.5075,1.12220288413725,1.2367447595561,42195,7299,4.67431040212695,34117.7916251246,80.8574277168495,1980,1980,FALSE
1981-03-29,marathon,w,02:29:57,NA,NA,Joyce Smith,United Kingdom,8997,149.95,2.49916666666667,1.11847339632024,1.23263460748048,42195,7299,4.68989663221074,34231.5555185062,81.1270423474491,1981,1980,FALSE
1981-10-25,marathon,w,02:25:28,NA,NA,Allison Roe,New Zealand,8728,145.466666666667,2.42444444444444,1.08503232222775,1.19578024386902,42195,7299,4.83444087992667,35286.5839825848,83.6274060494959,1981,1980,FALSE
1982-01-16,marathon,w,02:29:01,NA,NA,Charlotte Teske,West Germany,8941.6,149.026666666667,2.48377777777778,1.11158627548483,1.22504452664749,42195,7299,4.71895410217411,34443.6459917688,81.6296859622439,1982,1980,FALSE
1982-09-12,marathon,w,02:26:12,NA,NA,Joan Benoit,United States,8772,146.2,2.43666666666667,1.09050223769269,1.20180846691328,42195,7299,4.81019151846785,35109.5878932969,83.2079343365253,1982,1980,FALSE
1983-04-17,marathon,w,02:25:28,NA,NA,Grete Waitz,Norway,8728.7,145.478333333333,2.42463888888889,1.08511934361014,1.19587614741745,42195,7299,4.83405318088604,35283.7541672872,83.6206995314308,1983,1980,FALSE
1983-04-18,marathon,w,02:22:43,NA,NA,Joan Benoit,United States,8563,142.716666666667,2.37861111111111,1.06452013923421,1.17317440745308,42195,7299,4.92759546887773,35966.5193273386,85.2388181712017,1983,1980,FALSE
1984-05-13,marathon,w,02:24:26,NA,NA,Ingrid Kristiansen,Norway,8666,144.433333333333,2.40722222222222,1.0773247140726,1.18728592957939,42195,7299,4.86902838679898,35539.0381952458,84.2257096699746,1984,1980,FALSE
1985-04-21,marathon,w,02:21:06,NA,NA,Ingrid Kristiansen,Norway,8466,141.1,2.35166666666667,1.05246146195922,1.15988491574188,42195,7299,4.98405386250886,36378.6091424522,86.2154500354359,1985,1980,TRUE
1998-04-19,marathon,w,02:20:47,NA,NA,Tegla Loroupe,Kenya,8447,140.783333333333,2.34638888888889,1.05009945300845,1.15728181942732,42195,7299,4.99526459097905,36460.4362495561,86.4093761098615,1998,1990,FALSE
1999-09-26,marathon,w,02:20:43,NA,NA,Tegla Loroupe,Kenya,8443,140.716666666667,2.34527777777778,1.04960218796619,1.15673379915057,42195,7299,4.99763117375341,36477.7099372261,86.4503138694777,1999,1990,TRUE
2001-09-30,marathon,w,02:19:46,NA,NA,Naoko Takahashi,Japan,8386,139.766666666667,2.32944444444444,1.04251616111387,1.14892451020688,42195,7299,5.03160028619127,36725.6504889101,87.0379203434295,2001,2000,FALSE
2001-10-07,marathon,w,02:18:47,NA,NA,Catherine Ndereba,Kenya,8327,138.783333333333,2.31305555555556,1.03518150174043,1.14084121112481,42195,7299,5.06725111084424,36985.8658580521,87.6546175093071,2001,2000,FALSE
2002-10-13,marathon,w,02:17:18,NA,NA,Paula Radcliffe,United Kingdom,8238,137.3,2.28833333333333,1.02411735454998,1.12864775996712,42195,7299,5.12199563000728,37385.4461034232,88.6016023306628,2002,2000,FALSE
2003-04-13,marathon,w,02:15:25,NA,NA,Paula Radcliffe,United Kingdom,8125,135.416666666667,2.25694444444444,1.01006961710592,1.11316618714892,42195,7299,5.19323076923077,37905.3913846154,89.8338461538462,2003,2000,TRUE
2005-04-17,marathon,w,02:17:42,NA,NA,Paula Radcliffe,Great Britain,8262,137.7,2.295,1.02710094480358,1.13193588162762,42195,7299,5.10711692084241,37276.846405228804,88.3442265795207,2005,2000,FALSE
2017-04-23,marathon,w,02:17:01,NA,NA,Mary Jepkosgei Keitany,Kenya,8221,137.016666666667,2.28361111111111,1.02200397812034,1.12631867379093,42195,7299,5.13258727648705,37462.754531079,88.7848193650408,2017,2010,FALSE
2019-10-13,marathon,w,02:14:04,NA,NA,Brigid Kosgei,Kenya,8044,134.066666666667,2.23444444444444,1,1.10206877654473,42195,7299,5.24552461461959,38287.0841621084,90.7384385877673,2019,2010,TRUE
