"County"	"id"	sun
"Lake County, MN"	"27075"	13589.73
"Lake of the Woods County, MN"	"27077"	13307.06
"Le Sueur County, MN"	"27079"	14335.99
"Lincoln County, MN"	"27081"	14456.33
"Lyon County, MN"	"27083"	14431.81
"McLeod County, MN"	"27085"	14433.21
"Mahnomen County, MN"	"27087"	14030.52
"Marshall County, MN"	"27089"	14015.03
"Martin County, MN"	"27091"	14452.32
"Meeker County, MN"	"27093"	14401.47
"Mille Lacs County, MN"	"27095"	14206.77
"Morrison County, MN"	"27097"	14250.20
"Mower County, MN"	"27099"	14322.00
"Murray County, MN"	"27101"	14467.95
"Nicollet County, MN"	"27103"	14405.74
"Nobles County, MN"	"27105"	14532.62
"Norman County, MN"	"27107"	14260.33
"Olmsted County, MN"	"27109"	14191.93
"Otter Tail County, MN"	"27111"	14336.69
"Pennington County, MN"	"27113"	14047.85
"Pine County, MN"	"27115"	13899.90
"Pipestone County, MN"	"27117"	14549.99
"Polk County, MN"	"27119"	14148.21
"Pope County, MN"	"27121"	14558.74
"Ramsey County, MN"	"27123"	14182.26
"Red Lake County, MN"	"27125"	14118.55
"Redwood County, MN"	"27127"	14432.67
"Renville County, MN"	"27129"	14465.51
"Rice County, MN"	"27131"	14273.61
"Rock County, MN"	"27133"	14608.66
"Roseau County, MN"	"27135"	13650.30
"St. Louis County, MN"	"27137"	13435.55
"Scott County, MN"	"27139"	14294.67
"Sherburne County, MN"	"27141"	14293.02
"Sibley County, MN"	"27143"	14430.83
"Stearns County, MN"	"27145"	14399.04
"Steele County, MN"	"27147"	14285.89
"Stevens County, MN"	"27149"	14537.15
"Swift County, MN"	"27151"	14569.96
"Todd County, MN"	"27153"	14305.79
"Traverse County, MN"	"27155"	14472.87
"Wabasha County, MN"	"27157"	14083.14
"Wadena County, MN"	"27159"	14069.89
"Waseca County, MN"	"27161"	14326.57
"Washington County, MN"	"27163"	14172.57
"Watonwan County, MN"	"27165"	14408.46
"Wilkin County, MN"	"27167"	14349.51
"Winona County, MN"	"27169"	14094.38
"Wright County, MN"	"27171"	14361.55
"Yellow Medicine County, MN"	"27173"	14468.62
"Adams County, MS"	"28001"	17265.05
"Alcorn County, MS"	"28003"	16374.87
"Amite County, MS"	"28005"	17247.19
"Attala County, MS"	"28007"	17044.88
"Benton County, MS"	"28009"	16373.87
"Bolivar County, MS"	"28011"	16893.81
"Calhoun County, MS"	"28013"	16804.99
"Carroll County, MS"	"28015"	16972.86
"Chickasaw County, MS"	"28017"	16747.78
"Choctaw County, MS"	"28019"	17033.11
"Claiborne County, MS"	"28021"	17294.11
"Clarke County, MS"	"28023"	17338.43
"Clay County, MS"	"28025"	16847.42
"Coahoma County, MS"	"28027"	16727.15
"Copiah County, MS"	"28029"	17184.72
"Covington County, MS"	"28031"	17234.08
"DeSoto County, MS"	"28033"	16419.10
"Forrest County, MS"	"28035"	17354.66
"Franklin County, MS"	"28037"	17211.22
"George County, MS"	"28039"	17309.71
"Greene County, MS"	"28041"	17391.15
"Grenada County, MS"	"28043"	16916.82
"Hancock County, MS"	"28045"	17964.28
"Harrison County, MS"	"28047"	17870.24
"Hinds County, MS"	"28049"	17211.64
"Holmes County, MS"	"28051"	17051.99
"Humphreys County, MS"	"28053"	17145.31
"Issaquena County, MS"	"28055"	17222.91
"Itawamba County, MS"	"28057"	16471.49
"Jackson County, MS"	"28059"	17769.89
"Jasper County, MS"	"28061"	17249.57
"Jefferson County, MS"	"28063"	17262.32
"Jefferson Davis County, MS"	"28065"	17232.19
"Jones County, MS"	"28067"	17339.58
"Kemper County, MS"	"28069"	17136.32
"Lafayette County, MS"	"28071"	16615.09
"Lamar County, MS"	"28073"	17323.28
"Lauderdale County, MS"	"28075"	17279.13
"Lawrence County, MS"	"28077"	17223.00
"Leake County, MS"	"28079"	17034.33
"Lee County, MS"	"28081"	16582.93
"Leflore County, MS"	"28083"	16949.79
"Lincoln County, MS"	"28085"	17186.76
"Lowndes County, MS"	"28087"	16898.17
"Madison County, MS"	"28089"	17141.62
"Marion County, MS"	"28091"	17339.97
"Marshall County, MS"	"28093"	16429.02
"Monroe County, MS"	"28095"	16714.98
"Montgomery County, MS"	"28097"	16980.65
"Neshoba County, MS"	"28099"	17047.86
"Newton County, MS"	"28101"	17133.44
"Noxubee County, MS"	"28103"	17047.48
"Oktibbeha County, MS"	"28105"	16942.16
"Panola County, MS"	"28107"	16634.26
"Pearl River County, MS"	"28109"	17309.46
"Perry County, MS"	"28111"	17384.00
"Pike County, MS"	"28113"	17243.64
"Pontotoc County, MS"	"28115"	16606.54
"Prentiss County, MS"	"28117"	16448.20
"Quitman County, MS"	"28119"	16721.43
"Rankin County, MS"	"28121"	17126.59
"Scott County, MS"	"28123"	17056.92
"Sharkey County, MS"	"28125"	17184.05
"Simpson County, MS"	"28127"	17117.28
"Smith County, MS"	"28129"	17175.40
"Stone County, MS"	"28131"	17274.13
"Sunflower County, MS"	"28133"	16967.07
"Tallahatchie County, MS"	"28135"	16822.03
"Tate County, MS"	"28137"	16483.48
"Tippah County, MS"	"28139"	16390.83
"Tishomingo County, MS"	"28141"	16382.79
"Tunica County, MS"	"28143"	16572.60
"Union County, MS"	"28145"	16537.52
"Walthall County, MS"	"28147"	17324.92
"Warren County, MS"	"28149"	17275.70
"Washington County, MS"	"28151"	17094.18
"Wayne County, MS"	"28153"	17448.46
"Webster County, MS"	"28155"	16927.19
"Wilkinson County, MS"	"28157"	17294.09
"Winston County, MS"	"28159"	16999.55
"Yalobusha County, MS"	"28161"	16794.95
"Yazoo County, MS"	"28163"	17133.49
"Adair County, MO"	"29001"	15134.06
"Andrew County, MO"	"29003"	15315.61
"Atchison County, MO"	"29005"	15329.29
"Audrain County, MO"	"29007"	15396.99
"Barry County, MO"	"29009"	16124.29
"Barton County, MO"	"29011"	15906.97
"Bates County, MO"	"29013"	15805.46
"Benton County, MO"	"29015"	15773.74
"Bollinger County, MO"	"29017"	15682.72
"Boone County, MO"	"29019"	15486.16
"Buchanan County, MO"	"29021"	15410.62
"Butler County, MO"	"29023"	15999.45
"Caldwell County, MO"	"29025"	15355.83
"Callaway County, MO"	"29027"	15486.98
"Camden County, MO"	"29029"	15755.74
"Cape Girardeau County, MO"	"29031"	15633.90
"Carroll County, MO"	"29033"	15388.64
"Carter County, MO"	"29035"	15869.87
"Cass County, MO"	"29037"	15616.90
"Cedar County, MO"	"29039"	15892.84
"Chariton County, MO"	"29041"	15343.18
"Christian County, MO"	"29043"	15964.98
"Clark County, MO"	"29045"	15056.85
"Clay County, MO"	"29047"	15442.60
"Clinton County, MO"	"29049"	15395.75
"Cole County, MO"	"29051"	15554.79
"Cooper County, MO"	"29053"	15532.55
"Crawford County, MO"	"29055"	15662.95
"Dade County, MO"	"29057"	15898.25
"Dallas County, MO"	"29059"	15781.69
"Daviess County, MO"	"29061"	15253.07
"DeKalb County, MO"	"29063"	15308.66
"Dent County, MO"	"29065"	15712.19
"Douglas County, MO"	"29067"	15997.60
"Dunklin County, MO"	"29069"	16134.06
"Franklin County, MO"	"29071"	15589.31
"Gasconade County, MO"	"29073"	15556.98
"Gentry County, MO"	"29075"	15235.32
"Greene County, MO"	"29077"	15877.52
"Grundy County, MO"	"29079"	15152.78
"Harrison County, MO"	"29081"	15139.75
"Henry County, MO"	"29083"	15766.24
"Hickory County, MO"	"29085"	15812.94
"Holt County, MO"	"29087"	15366.85
"Howard County, MO"	"29089"	15446.09
"Howell County, MO"	"29091"	16050.55
"Iron County, MO"	"29093"	15669.79
"Jackson County, MO"	"29095"	15494.37
"Jasper County, MO"	"29097"	15974.14
"Jefferson County, MO"	"29099"	15610.61
"Johnson County, MO"	"29101"	15592.25
"Knox County, MO"	"29103"	15127.05
"Laclede County, MO"	"29105"	15750.87
"Lafayette County, MO"	"29107"	15469.63
"Lawrence County, MO"	"29109"	15962.62
"Lewis County, MO"	"29111"	15144.40
"Lincoln County, MO"	"29113"	15459.91
"Linn County, MO"	"29115"	15218.67
"Livingston County, MO"	"29117"	15254.75
"McDonald County, MO"	"29119"	16171.18
"Macon County, MO"	"29121"	15250.89
"Madison County, MO"	"29123"	15670.22
"Maries County, MO"	"29125"	15602.58
"Marion County, MO"	"29127"	15200.78
"Mercer County, MO"	"29129"	15049.53
"Miller County, MO"	"29131"	15669.11
"Mississippi County, MO"	"29133"	15835.48
"Moniteau County, MO"	"29135"	15564.68
"Monroe County, MO"	"29137"	15347.48
"Montgomery County, MO"	"29139"	15508.56
"Morgan County, MO"	"29141"	15663.46
"New Madrid County, MO"	"29143"	15996.42
"Newton County, MO"	"29145"	16036.65
"Nodaway County, MO"	"29147"	15242.42
"Oregon County, MO"	"29149"	16081.08
"Osage County, MO"	"29151"	15551.05
"Ozark County, MO"	"29153"	16114.08
"Pemiscot County, MO"	"29155"	16126.06
"Perry County, MO"	"29157"	15567.16
"Pettis County, MO"	"29159"	15560.98
"Phelps County, MO"	"29161"	15684.40
"Pike County, MO"	"29163"	15338.37
"Platte County, MO"	"29165"	15439.80
"Polk County, MO"	"29167"	15814.34
"Pulaski County, MO"	"29169"	15722.01
"Putnam County, MO"	"29171"	15011.92
"Ralls County, MO"	"29173"	15283.58
"Randolph County, MO"	"29175"	15343.61
"Ray County, MO"	"29177"	15412.31
"Reynolds County, MO"	"29179"	15733.86
"Ripley County, MO"	"29181"	16030.81
"St. Charles County, MO"	"29183"	15504.74
"St. Clair County, MO"	"29185"	15859.03
"Ste. Genevieve County, MO"	"29186"	15580.89
"St. Francois County, MO"	"29187"	15607.30
"St. Louis County, MO"	"29189"	15510.27
"Saline County, MO"	"29195"	15465.82
"Schuyler County, MO"	"29197"	14988.38
"Scotland County, MO"	"29199"	15040.25
"Scott County, MO"	"29201"	15809.77
"Shannon County, MO"	"29203"	15864.05
"Shelby County, MO"	"29205"	15225.43
"Stoddard County, MO"	"29207"	15888.32
"Stone County, MO"	"29209"	16074.48
"Sullivan County, MO"	"29211"	15122.87
"Taney County, MO"	"29213"	16123.95
"Texas County, MO"	"29215"	15825.20
"Vernon County, MO"	"29217"	15906.16
"Warren County, MO"	"29219"	15538.95
"Washington County, MO"	"29221"	15624.59
"Wayne County, MO"	"29223"	15838.15
"Webster County, MO"	"29225"	15860.67
"Worth County, MO"	"29227"	15157.70
"Wright County, MO"	"29229"	15797.25
"St. Louis city, MO"	"29510"	15510.07
"Beaverhead County, MT"	"30001"	15677.80
"Big Horn County, MT"	"30003"	15268.10
"Blaine County, MT"	"30005"	14498.81
"Broadwater County, MT"	"30007"	14930.04
"Carbon County, MT"	"30009"	15386.47
"Carter County, MT"	"30011"	15212.04
"Cascade County, MT"	"30013"	14497.45
"Chouteau County, MT"	"30015"	14459.64
"Custer County, MT"	"30017"	15017.99
"Daniels County, MT"	"30019"	14278.20
"Dawson County, MT"	"30021"	14595.75
"Deer Lodge County, MT"	"30023"	15245.01
"Fallon County, MT"	"30025"	14844.44
"Fergus County, MT"	"30027"	14602.58
"Flathead County, MT"	"30029"	14009.25
"Gallatin County, MT"	"30031"	15301.21
"Garfield County, MT"	"30033"	14830.90
"Glacier County, MT"	"30035"	14329.48
"Golden Valley County, MT"	"30037"	14805.42
"Granite County, MT"	"30039"	15036.43
"Hill County, MT"	"30041"	14355.43
"Jefferson County, MT"	"30043"	14885.29
"Judith Basin County, MT"	"30045"	14379.97
"Lake County, MT"	"30047"	14116.76
"Lewis and Clark County, MT"	"30049"	14861.17
"Liberty County, MT"	"30051"	14313.86
"Lincoln County, MT"	"30053"	13924.49
"McCone County, MT"	"30055"	14704.93
"Madison County, MT"	"30057"	15496.35
"Meagher County, MT"	"30059"	14807.01
"Mineral County, MT"	"30061"	14498.81
"Missoula County, MT"	"30063"	14859.26
"Musselshell County, MT"	"30065"	14896.89
"Park County, MT"	"30067"	15474.95
"Petroleum County, MT"	"30069"	14779.86
"Phillips County, MT"	"30071"	14582.46
"Pondera County, MT"	"30073"	14359.13
"Powder River County, MT"	"30075"	15398.54
"Powell County, MT"	"30077"	14917.91
"Prairie County, MT"	"30079"	14745.28
"Ravalli County, MT"	"30081"	15138.77
"Richland County, MT"	"30083"	14591.48
"Roosevelt County, MT"	"30085"	14545.10
"Rosebud County, MT"	"30087"	15092.55
"Sanders County, MT"	"30089"	14119.29
"Sheridan County, MT"	"30091"	14312.27
"Silver Bow County, MT"	"30093"	15182.11
"Stillwater County, MT"	"30095"	15170.45
"Sweet Grass County, MT"	"30097"	15089.52
"Teton County, MT"	"30099"	14539.53
"Toole County, MT"	"30101"	14306.62
"Treasure County, MT"	"30103"	15071.44
"Valley County, MT"	"30105"	14630.33
"Wheatland County, MT"	"30107"	14672.48
"Wibaux County, MT"	"30109"	14702.70
"Yellowstone County, MT"	"30111"	15049.25
"Yellowstone National Park, MT"	"30113"	16179.86
"Adams County, NE"	"31001"	15816.52
"Antelope County, NE"	"31003"	15205.55
"Arthur County, NE"	"31005"	16245.48
"Banner County, NE"	"31007"	16355.09
"Blaine County, NE"	"31009"	15521.30
"Boone County, NE"	"31011"	15301.10
"Box Butte County, NE"	"31013"	16194.43
"Boyd County, NE"	"31015"	15114.74
"Brown County, NE"	"31017"	15382.03
"Buffalo County, NE"	"31019"	15817.63
"Burt County, NE"	"31021"	15013.03
"Butler County, NE"	"31023"	15400.41
"Cass County, NE"	"31025"	15367.57
"Cedar County, NE"	"31027"	14928.97
"Chase County, NE"	"31029"	16665.21
"Cherry County, NE"	"31031"	15675.88
"Cheyenne County, NE"	"31033"	16479.65
"Clay County, NE"	"31035"	15733.40
"Colfax County, NE"	"31037"	15259.15
"Cuming County, NE"	"31039"	15024.56
"Custer County, NE"	"31041"	15777.93
"Dakota County, NE"	"31043"	14924.74
"Dawes County, NE"	"31045"	16062.27
"Dawson County, NE"	"31047"	16013.05
"Deuel County, NE"	"31049"	16422.26
"Dixon County, NE"	"31051"	14884.83
"Dodge County, NE"	"31053"	15149.14
"Douglas County, NE"	"31055"	15170.73
"Dundy County, NE"	"31057"	16773.94
"Fillmore County, NE"	"31059"	15719.78
"Franklin County, NE"	"31061"	16098.49
"Frontier County, NE"	"31063"	16343.19
"Furnas County, NE"	"31065"	16373.85
"Gage County, NE"	"31067"	15677.92
"Garden County, NE"	"31069"	16278.25
"Garfield County, NE"	"31071"	15351.45
"Gosper County, NE"	"31073"	16167.60
"Grant County, NE"	"31075"	16069.54
"Greeley County, NE"	"31077"	15402.09
"Hall County, NE"	"31079"	15652.29
"Hamilton County, NE"	"31081"	15606.08
"Harlan County, NE"	"31083"	16229.85
"Hayes County, NE"	"31085"	16509.75
"Hitchcock County, NE"	"31087"	16646.16
"Holt County, NE"	"31089"	15210.13
"Hooker County, NE"	"31091"	15889.72
"Howard County, NE"	"31093"	15519.61
"Jefferson County, NE"	"31095"	15782.67
"Johnson County, NE"	"31097"	15510.71
"Kearney County, NE"	"31099"	15920.71
"Keith County, NE"	"31101"	16352.99
"Keya Paha County, NE"	"31103"	15230.31
"Kimball County, NE"	"31105"	16475.67
"Knox County, NE"	"31107"	15050.15
"Lancaster County, NE"	"31109"	15488.21
"Lincoln County, NE"	"31111"	16194.92
"Logan County, NE"	"31113"	15897.33
"Loup County, NE"	"31115"	15433.81
"McPherson County, NE"	"31117"	16084.37
"Madison County, NE"	"31119"	15189.50
"Merrick County, NE"	"31121"	15474.04
"Morrill County, NE"	"31123"	16306.91
"Nance County, NE"	"31125"	15369.65
"Nemaha County, NE"	"31127"	15410.92
"Nuckolls County, NE"	"31129"	15908.96
"Otoe County, NE"	"31131"	15439.24
"Pawnee County, NE"	"31133"	15558.06
"Perkins County, NE"	"31135"	16487.00
"Phelps County, NE"	"31137"	16079.28
"Pierce County, NE"	"31139"	15114.32
"Platte County, NE"	"31141"	15296.64
"Polk County, NE"	"31143"	15479.85
"Red Willow County, NE"	"31145"	16528.38
"Richardson County, NE"	"31147"	15439.47
"Rock County, NE"	"31149"	15293.81
"Saline County, NE"	"31151"	15634.45
"Sarpy County, NE"	"31153"	15253.16
"Saunders County, NE"	"31155"	15313.08
"Scotts Bluff County, NE"	"31157"	16285.99
"Seward County, NE"	"31159"	15497.66
"Sheridan County, NE"	"31161"	16047.68
"Sherman County, NE"	"31163"	15615.49
"Sioux County, NE"	"31165"	16178.27
"Stanton County, NE"	"31167"	15089.30
"Thayer County, NE"	"31169"	15852.97
"Thomas County, NE"	"31171"	15691.02
"Thurston County, NE"	"31173"	14952.66
"Valley County, NE"	"31175"	15476.75
"Washington County, NE"	"31177"	15122.26
"Wayne County, NE"	"31179"	14978.29
"Webster County, NE"	"31181"	16006.01
"Wheeler County, NE"	"31183"	15274.22
"York County, NE"	"31185"	15578.61
"Churchill County, NV"	"32001"	17956.78
"Clark County, NV"	"32003"	19424.20
"Douglas County, NV"	"32005"	18491.07
"Elko County, NV"	"32007"	16979.17
"Esmeralda County, NV"	"32009"	19090.34
"Eureka County, NV"	"32011"	17438.91
"Humboldt County, NV"	"32013"	17205.88
"Lander County, NV"	"32015"	17438.72
"Lincoln County, NV"	"32017"	18863.22
"Lyon County, NV"	"32019"	18427.20
"Mineral County, NV"	"32021"	18667.35
"Nye County, NV"	"32023"	18715.43
"Pershing County, NV"	"32027"	17692.14
"Storey County, NV"	"32029"	18528.72
"Washoe County, NV"	"32031"	17943.45
"White Pine County, NV"	"32033"	17680.74
"Carson City, NV"	"32510"	18498.76
"Belknap County, NH"	"33001"	14305.98
"Carroll County, NH"	"33003"	14198.30
"Cheshire County, NH"	"33005"	14165.88
"Coos County, NH"	"33007"	13335.27
"Grafton County, NH"	"33009"	13707.38
"Hillsborough County, NH"	"33011"	14293.14
"Merrimack County, NH"	"33013"	14212.56
"Rockingham County, NH"	"33015"	14685.55
"Strafford County, NH"	"33017"	14410.52
"Sullivan County, NH"	"33019"	14007.95
"Atlantic County, NJ"	"34001"	15781.40
"Bergen County, NJ"	"34003"	15146.02
"Burlington County, NJ"	"34005"	15331.25
"Camden County, NJ"	"34007"	15169.71
"Cape May County, NJ"	"34009"	16696.23
"Cumberland County, NJ"	"34011"	15634.76
"Essex County, NJ"	"34013"	14934.45
"Gloucester County, NJ"	"34015"	15203.76
"Hudson County, NJ"	"34017"	15356.93
"Hunterdon County, NJ"	"34019"	14859.13
"Mercer County, NJ"	"34021"	14984.25
"Middlesex County, NJ"	"34023"	15099.43
"Monmouth County, NJ"	"34025"	15632.67
"Morris County, NJ"	"34027"	14787.79
"Ocean County, NJ"	"34029"	15925.35
"Passaic County, NJ"	"34031"	14800.18
"Salem County, NJ"	"34033"	15301.97
"Somerset County, NJ"	"34035"	14922.63
"Sussex County, NJ"	"34037"	14705.62
"Union County, NJ"	"34039"	15146.37
"Warren County, NJ"	"34041"	14728.68
"Bernalillo County, NM"	"35001"	19105.29
"Catron County, NM"	"35003"	19028.99
"Chaves County, NM"	"35005"	19556.97
"Cibola County, NM"	"35006"	18923.08
"Colfax County, NM"	"35007"	18441.10
"Curry County, NM"	"35009"	19039.10
"DeBaca County, NM"	"35011"	19352.69
"Dona Ana County, NM"	"35013"	19991.22
"Eddy County, NM"	"35015"	19623.43
"Grant County, NM"	"35017"	19959.35
"Guadalupe County, NM"	"35019"	19264.85
"Harding County, NM"	"35021"	19038.52
"Hidalgo County, NM"	"35023"	20364.15
"Lea County, NM"	"35025"	19541.24
"Lincoln County, NM"	"35027"	19176.52
"Los Alamos County, NM"	"35028"	18566.14
"Luna County, NM"	"35029"	20337.07
"McKinley County, NM"	"35031"	18529.02
"Mora County, NM"	"35033"	18775.35
"Otero County, NM"	"35035"	19563.92
"Quay County, NM"	"35037"	18997.12
"Rio Arriba County, NM"	"35039"	18221.10
"Roosevelt County, NM"	"35041"	19222.03
"Sandoval County, NM"	"35043"	18719.37
"San Juan County, NM"	"35045"	18457.22
"San Miguel County, NM"	"35047"	19106.91
"Santa Fe County, NM"	"35049"	18874.09
"Sierra County, NM"	"35051"	19770.07
"Socorro County, NM"	"35053"	19473.73
"Taos County, NM"	"35055"	17949.14
"Torrance County, NM"	"35057"	19122.37
"Union County, NM"	"35059"	18726.72
"Valencia County, NM"	"35061"	19201.38
"Albany County, NY"	"36001"	14228.03
"Allegany County, NY"	"36003"	13715.51
"Bronx County, NY"	"36005"	16347.27
"Broome County, NY"	"36007"	13654.12
"Cattaraugus County, NY"	"36009"	13584.84
"Cayuga County, NY"	"36011"	13683.34
"Chautauqua County, NY"	"36013"	13663.71
"Chemung County, NY"	"36015"	13748.13
"Chenango County, NY"	"36017"	13637.18
"Clinton County, NY"	"36019"	13628.76
"Columbia County, NY"	"36021"	14271.84
"Cortland County, NY"	"36023"	13630.83
"Delaware County, NY"	"36025"	13774.70
"Dutchess County, NY"	"36027"	14562.98
"Erie County, NY"	"36029"	13842.57
"Essex County, NY"	"36031"	13652.36
"Franklin County, NY"	"36033"	13130.09
"Fulton County, NY"	"36035"	14193.42
"Genesee County, NY"	"36037"	14525.80
"Greene County, NY"	"36039"	14236.93
"Hamilton County, NY"	"36041"	13530.47
"Herkimer County, NY"	"36043"	13566.86
"Jefferson County, NY"	"36045"	13749.90
"Kings County, NY"	"36047"	16509.32
"Lewis County, NY"	"36049"	13405.76
"Livingston County, NY"	"36051"	13598.48
"Madison County, NY"	"36053"	13726.14
"Monroe County, NY"	"36055"	15198.14
"Montgomery County, NY"	"36057"	14230.87
"Nassau County, NY"	"36059"	16465.82
"New York County, NY"	"36061"	16237.04
"Niagara County, NY"	"36063"	15234.31
"Oneida County, NY"	"36065"	13716.46
"Onondaga County, NY"	"36067"	13680.24
"Ontario County, NY"	"36069"	13747.38
"Orange County, NY"	"36071"	14641.77
"Orleans County, NY"	"36073"	15363.02
"Oswego County, NY"	"36075"	13830.73
"Otsego County, NY"	"36077"	13811.44
"Putnam County, NY"	"36079"	14662.73
"Queens County, NY"	"36081"	16525.61
"Rensselaer County, NY"	"36083"	13889.22
"Richmond County, NY"	"36085"	15729.30
"Rockland County, NY"	"36087"	14938.66
"St. Lawrence County, NY"	"36089"	13335.28
"Saratoga County, NY"	"36091"	14131.68
"Schenectady County, NY"	"36093"	14250.77
"Schoharie County, NY"	"36095"	14145.09
"Schuyler County, NY"	"36097"	13596.36
"Seneca County, NY"	"36099"	13662.80
"Steuben County, NY"	"36101"	13740.66
"Suffolk County, NY"	"36103"	16303.96
"Sullivan County, NY"	"36105"	14409.60
"Tioga County, NY"	"36107"	13710.81
"Tompkins County, NY"	"36109"	13598.89
"Ulster County, NY"	"36111"	14536.64
"Warren County, NY"	"36113"	13959.57
"Washington County, NY"	"36115"	13763.65
"Wayne County, NY"	"36117"	14608.21
"Westchester County, NY"	"36119"	15136.59
"Wyoming County, NY"	"36121"	13769.64
"Yates County, NY"	"36123"	13702.68
"Alamance County, NC"	"37001"	16357.00
"Alexander County, NC"	"37003"	16360.97
"Alleghany County, NC"	"37005"	15909.32
"Anson County, NC"	"37007"	16759.50
"Ashe County, NC"	"37009"	15724.05
"Avery County, NC"	"37011"	15869.70
"Beaufort County, NC"	"37013"	16565.49
"Bertie County, NC"	"37015"	16241.19
"Bladen County, NC"	"37017"	16692.34
"Brunswick County, NC"	"37019"	17802.63
"Buncombe County, NC"	"37021"	16347.56
"Burke County, NC"	"37023"	16397.72
"Cabarrus County, NC"	"37025"	16602.00
"Caldwell County, NC"	"37027"	16285.49
"Camden County, NC"	"37029"	16397.66
"Carteret County, NC"	"37031"	18141.80
"Caswell County, NC"	"37033"	16196.64
"Catawba County, NC"	"37035"	16607.51
"Chatham County, NC"	"37037"	16442.10
"Cherokee County, NC"	"37039"	16020.15
"Chowan County, NC"	"37041"	16539.51
"Clay County, NC"	"37043"	16091.45
"Cleveland County, NC"	"37045"	16734.78
"Columbus County, NC"	"37047"	16903.00
"Craven County, NC"	"37049"	16672.40
"Cumberland County, NC"	"37051"	16504.77
"Currituck County, NC"	"37053"	17418.58
"Dare County, NC"	"37055"	17977.30
"Davidson County, NC"	"37057"	16501.20
"Davie County, NC"	"37059"	16451.14
"Duplin County, NC"	"37061"	16427.11
"Durham County, NC"	"37063"	16277.56
"Edgecombe County, NC"	"37065"	16167.15
"Forsyth County, NC"	"37067"	16326.43
"Franklin County, NC"	"37069"	16149.30
"Gaston County, NC"	"37071"	16717.64
"Gates County, NC"	"37073"	16053.90
"Graham County, NC"	"37075"	15848.29
"Granville County, NC"	"37077"	16187.35
"Greene County, NC"	"37079"	16243.31
"Guilford County, NC"	"37081"	16334.90
"Halifax County, NC"	"37083"	16125.07
"Harnett County, NC"	"37085"	16393.37
"Haywood County, NC"	"37087"	16117.10
"Henderson County, NC"	"37089"	16592.13
"Hertford County, NC"	"37091"	16106.38
"Hoke County, NC"	"37093"	16578.94
"Hyde County, NC"	"37095"	16948.37
"Iredell County, NC"	"37097"	16502.31
"Jackson County, NC"	"37099"	16192.52
"Johnston County, NC"	"37101"	16315.88
"Jones County, NC"	"37103"	16599.12
"Lee County, NC"	"37105"	16403.90
"Lenoir County, NC"	"37107"	16332.60
"Lincoln County, NC"	"37109"	16643.43
"McDowell County, NC"	"37111"	16457.61
"Macon County, NC"	"37113"	16279.46
"Madison County, NC"	"37115"	15797.69
"Martin County, NC"	"37117"	16245.69
"Mecklenburg County, NC"	"37119"	16686.35
"Mitchell County, NC"	"37121"	15811.75
"Montgomery County, NC"	"37123"	16606.53
"Moore County, NC"	"37125"	16482.70
"Nash County, NC"	"37127"	16147.04
"New Hanover County, NC"	"37129"	17871.64
"Northampton County, NC"	"37131"	16080.31
"Onslow County, NC"	"37133"	17127.85
"Orange County, NC"	"37135"	16335.47
"Pamlico County, NC"	"37137"	16935.53
"Pasquotank County, NC"	"37139"	16434.06
"Pender County, NC"	"37141"	16909.51
"Perquimans County, NC"	"37143"	16347.29
"Person County, NC"	"37145"	16211.12
"Pitt County, NC"	"37147"	16300.61
"Polk County, NC"	"37149"	16725.86
"Randolph County, NC"	"37151"	16475.47
"Richmond County, NC"	"37153"	16669.13
"Robeson County, NC"	"37155"	16755.60
"Rockingham County, NC"	"37157"	16213.63
"Rowan County, NC"	"37159"	16574.38
"Rutherford County, NC"	"37161"	16639.44
"Sampson County, NC"	"37163"	16469.02
"Scotland County, NC"	"37165"	16679.50
"Stanly County, NC"	"37167"	16702.98
"Stokes County, NC"	"37169"	16261.51
"Surry County, NC"	"37171"	16230.90
"Swain County, NC"	"37173"	15982.07
"Transylvania County, NC"	"37175"	16558.63
"Tyrrell County, NC"	"37177"	16594.69
"Union County, NC"	"37179"	16796.60
"Vance County, NC"	"37181"	16170.95
"Wake County, NC"	"37183"	16282.70
"Warren County, NC"	"37185"	16166.94
"Washington County, NC"	"37187"	16299.65
"Watauga County, NC"	"37189"	15815.85
"Wayne County, NC"	"37191"	16278.64
"Wilkes County, NC"	"37193"	16244.52
"Wilson County, NC"	"37195"	16229.98
"Yadkin County, NC"	"37197"	16361.57
"Yancey County, NC"	"37199"	15934.05
"Adams County, ND"	"38001"	14939.35
"Barnes County, ND"	"38003"	14513.28
"Benson County, ND"	"38005"	14426.91
"Billings County, ND"	"38007"	14685.24
"Bottineau County, ND"	"38009"	14344.47
"Bowman County, ND"	"38011"	14957.58
"Burke County, ND"	"38013"	14340.06
"Burleigh County, ND"	"38015"	14737.89
"Cass County, ND"	"38017"	14446.77
"Cavalier County, ND"	"38019"	14021.59
"Dickey County, ND"	"38021"	14647.92
"Divide County, ND"	"38023"	14301.00
"Dunn County, ND"	"38025"	14568.15
"Eddy County, ND"	"38027"	14436.91
"Emmons County, ND"	"38029"	14754.14
"Foster County, ND"	"38031"	14455.52
"Golden Valley County, ND"	"38033"	14690.39
"Grand Forks County, ND"	"38035"	14283.18
"Grant County, ND"	"38037"	14826.12
"Griggs County, ND"	"38039"	14488.35
"Hettinger County, ND"	"38041"	14846.76
"Kidder County, ND"	"38043"	14694.35
